REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2025,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2026,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2027,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2028,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2029,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2030,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2031,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2032,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2033,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2034,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2035,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2036,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2037,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2038,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2039,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2040,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2041,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2042,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2043,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2044,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2045,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2046,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2047,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2048,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2049,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2050,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2051,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2052,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2053,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2054,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2055,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2056,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2057,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2058,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2059,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2060,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2061,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2062,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2063,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2064,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2065,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2066,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2067,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2068,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2069,0.0063072
"GLOBAL","PWRWOFNPLXX01","ELCNPLXX01",2070,0.0063072
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2020,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2021,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2022,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2023,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2024,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2025,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2026,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2027,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2028,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2029,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2030,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2031,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2032,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2033,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2034,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2035,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2036,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2037,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2038,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2039,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2040,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2041,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2042,8.12552074825723
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2043,8.89585006990682
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2044,9.86885468640873
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2045,10.8418593029108
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2046,11.9191985548731
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2047,12.9966499946155
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2048,14.0739892465779
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2049,15.1514406863202
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2050,27.6767833931553
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2051,28.9350555957591
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2052,30.193327798363
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2053,31.4516000009666
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2054,32.7099763048531
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2055,33.9682485074573
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2056,35.3631015928122
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2057,36.75805877945
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2058,38.1529118648052
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2059,39.5478690514431
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2060,40.9427221367987
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2061,42.4735314972094
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2062,44.0043408576205
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2063,45.5351502180317
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2064,47.0660636797255
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2065,48.5968730401367
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2066,50.272174980776
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2067,51.9474769214149
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2068,53.6227788620536
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2069,55.2981849039752
"GLOBAL","RNWHYDNPLXX","HYDNPLXX",2070,56.9734868446142
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2020,1.30848153002162
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2021,1.48109878454354
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2022,1.65371603906546
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2023,1.82633329358739
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2024,1.99895054810931
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2025,2.17156780263124
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2026,2.43477517965283
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2027,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2028,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2029,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2030,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2031,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2032,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2033,2.929184399933
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2034,4.66495890558194
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2035,4.92588907683728
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2036,5.21706725084403
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2037,5.50824542485075
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2038,5.79942359885746
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2039,6.09056519728648
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2040,6.38174337129315
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2041,6.69896335661666
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2042,7.01618334194015
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2043,7.33340332726363
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2044,7.65062331258706
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2045,7.96784329791052
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2046,8.3190785704877
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2047,8.67035041864242
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2048,9.0215856912196
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2049,9.37285753937449
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2050,9.72412938752923
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2051,10.1662183950935
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2052,10.6083074026578
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2053,11.0503964102221
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2054,11.492521993364
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2055,11.9346110009282
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2056,12.4246871664246
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2057,12.9147999074985
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2058,13.4048760729947
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2059,13.8949888140689
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2060,14.385064979565
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2061,14.9229088495274
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2062,15.4607527194895
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2063,15.9985965894516
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2064,16.5364770349914
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2065,17.0743209049535
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2066,17.6629316767522
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2067,18.251542448551
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2068,18.84015322035
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2069,19.4288005677265
"GLOBAL","RNWSPVNPLXX","SPVNPLXX",2070,20.0174113395249
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2020,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2021,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2022,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2023,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2024,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2025,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2026,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2027,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2028,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2029,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2030,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2031,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2032,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2033,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2034,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2035,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2036,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2037,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2038,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2039,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2040,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2041,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2042,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2043,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2044,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2045,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2046,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2047,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2048,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2049,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2050,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2051,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2052,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2053,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2054,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2055,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2056,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2057,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2058,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2059,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2060,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2061,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2062,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2063,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2064,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2065,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2066,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2067,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2068,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2069,0.0063072
"GLOBAL","RNWWOFNPLXX","WOFNPLXX",2070,0.0063072
